SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,cigo,154,0,0,0,0,0,0,0,0,0,325661.6769887082,0,0,0,0,0,0,825.8598976715575,92.68095340918539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343.2163869913414,3948.496746917277,13.15149673815174,30.53210553134746,62216.97507581114,7776.812109,0,326.5104725534864,66.96512144079242,1155.310368959402,8777.952482569126,432.0466137844366,330.0652381616211,730.9961040363869,435.6166232417793,2545.794776336849,9153.301849432046,6203.12120700255,10216.65320396345,24.17433993327748,241.3450754620072,99.84287164593402,74.51510844980152,14398.92743052967,3844.508149310923,333.796956182992,416.926590173053,36.20303488953843,27.96424861621568,5.266206428501354,382.402959966393,7.606518711175475,10.77262294344532,6.194360268476611,19.75101226371651,7.180252141045686,55.2752980314902,46.70748101926551,0.9021129399732728,15948.50191197929,327.6902221142684,142.0341607289148,25.15293232352962,502.6716311591818,3779.329791066663,187.9094836165355,140.3154878355787,316.9388096222186,188.4179293220123,1101.224209458953,3952.566229459137,2655.904059211213,4421.692285973316,10.29652673335575,102.8273312665773,43.1258005352848,33.07059028649508,6242.76661836294,1661.682870779701,144.1808105418473,174.8364078631374,15.09412002308612,11.73226098126896,2.209454003422768,155.8734042353549,3.09806487511229,4.501106752037798,4.090088840735284,8.046363080809059,2.925163414695276,22.51875663077868,26.2600260353604,0.3677470628011587,298081.1448716441,53.31657299570686,,,cigo,154,0,0,0,0,0,0,0,0,0,333229.101093237,0,0,0,0,0,0,848.5239922821525,95.22172375064742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,350.9219706741762,4037.145028417546,13.28447513172688,31.03321812660601,63902.9434567138,7998.299515,0,332.4218261807701,75.76956613612588,1178.464574557575,8857.813792378844,465.9406703725673,336.3535566010004,741.3704341330295,450.494474087458,2645.829139420075,9326.150394159884,6370.331092257955,11425.6944225283,24.81555432485814,247.746653836422,100.4257566984514,76.04013108611475,14862.77012179919,3921.419373146781,344.791048968209,442.7460139402151,37.78216057121485,36.71676015686076,6.913716921414874,645.8767209369301,31.08031001108569,44.01621964609992,0.01325117376278277,421.09965831551,644.19710614963,225.8552831582428,119.2763607573132,3.686039114469705,16387.62040134867,332.5078177327088,144.4792247685603,28.76800499937266,512.1366684495036,3811.069792033081,203.5017312309721,142.8073034937379,321.1874905838708,194.7422262947373,1145.072863409582,4024.306865308972,2726.963138763419,4979.862656805838,10.57558248605891,105.6282248075208,43.3042337465201,33.75233273276116,6439.687437801911,1690.790077582076,148.9766276055155,186.1497243422312,15.78352337216932,15.89213368140173,2.988117785629901,274.7570133745803,15.75142478766589,22.87897022635758,0.0004780008178888765,271.9052171304152,482.8922635795584,114.9546474885955,76.9657213155419,1.877128466286578,301097.230399629,53.31657299570686
,ccgo,155,0,0,0,0,0,0,0,0,0,0,426450.5483993994,0,0,0,0,0,1637.568339437234,690.3223030104798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,476.2693443289037,5479.190469258256,18.24987082786825,42.36833214724113,86336.31449343849,24525.73412,0,13573.28548318436,34.24313101123896,3270.378174544428,28012.33495979686,1334.241918575689,2586.991652763119,2278.989443816396,827.6250995491486,3285.622839313876,5494.179103287169,47153.18737912687,25451.19874967608,51.11443802887157,510.3021607570274,305.5209543847678,1751.784587152632,70337.91919056959,22052.5730045763,508.8721386608149,339.1179813362396,90.43951154051574,42.63137896852973,1.491835992896061,108.3289284814396,2.154809812247328,3.051699158945648,1.754478005515169,5.595157086667253,2.034054665730596,15.65863928420637,13.23019135434911,0.255554654421649,92702.15727784382,3276.922368968284,5975.585551563252,13.01809845179984,1440.760656803614,12207.41119717755,587.4766675124726,1113.593696447277,1000.441385002898,362.4646275664681,1438.659769022539,2401.929853742063,20440.58999270599,11150.91279246985,22.03605367217764,220.0653336389183,133.6277429058117,786.8388382006886,30873.60786289607,9651.074857569672,222.4535171349233,143.9816076634497,38.17714730161534,18.10145684216894,0.6336741905085804,44.7046886373044,0.8885289075168799,1.290923084772659,1.17304262992725,2.307707063955684,0.8389405507310182,6.458407758491868,7.531408534211201,0.1054703206736512,114652.4728961212,5217.243971327171,,,ccgo,155,0,0,0,0,0,0,0,0,0,0,440296.1112174816,0,0,0,0,0,1695.513561321388,714.7292195162398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,490.7262147633225,5645.508302853854,18.57689384536388,43.39658081393066,89361.31727489961,25305.14938,0,13884.44561524433,38.91360832252031,3346.343807008405,28409.99128364594,1444.858826981201,2644.277740170923,2319.65494693364,858.7286601675486,3430.170629544919,5621.542410776933,48602.34589325848,28584.62510474212,52.71612960713088,526.2926852128851,308.2266263490844,1796.499345847725,72912.14531574914,22564.1479868695,528.2775786213485,361.4559107583138,94.73140036346138,56.25619058197226,1.966447017274489,183.7047084957544,8.840066110990568,12.51918554261008,0.00376740532344691,119.7718777052892,183.2266912301973,64.23921519248085,33.91680178792996,1.048406736424519,95298.46887337052,3328.711455218228,6108.847844715178,14.95968422692231,1474.031962030553,12377.93528356013,639.3589241066891,1138.088825772902,1018.505859486841,376.2791410942241,1503.615279991319,2457.96011162205,21084.75047904358,12621.40772740944,22.75010611352384,227.2265689313378,134.7396370803772,807.2794201556868,32009.70654795164,9861.313432582578,231.076148950161,154.0162704861807,40.10612312076135,24.65012874778857,0.8611982664737211,79.18706041032239,4.539680391546389,6.593893184039912,0.0001377634705097142,78.36515105780839,139.1732221263287,33.13080348767662,22.18210609722748,0.5410026970054558,115881.1107552206,5217.243971327171
,ccon,156,0,0,0,0,0,0,0,0,0,0,0,1107704.401891164,0,0,0,0,472.9321929753926,1692.384835047321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,99084.80612,0,1549.311671803641,49.9172721295726,599.2450326139915,1576.848001171635,238.7816993769783,184.263060766198,457.8578421889092,223.7173510007514,1172.724138281554,2357.842150838046,1171.208984495662,186442.471673317,32.81642748025749,327.6235541664658,544.661045540783,319.967194194105,54514.42718025383,28510.41228681193,179.9042871338127,1045.382703685135,19.82320531093976,15.07169122970156,23.59092015668916,1713.042931252353,34.07479738145235,48.25845962854206,27.7536521127658,88.47831525039455,32.16526848205418,247.6159273927309,209.2604768243056,4.041182583023811,75643.3438223125,0,4665.61118175553,129.7972857386778,1804.960672915996,4700.03770542273,718.9540322856648,542.2884902156896,1374.271934076477,669.8851499246541,3511.8089130839,7048.633551938188,3471.528194981535,558608.8599928194,96.7627874376652,966.331604500553,1628.665799960888,983.0670394410956,163623.9147225024,85307.83290075054,537.9573859854329,3034.801738125986,57.21616108337686,43.77459402401396,68.51988635186892,4833.967091139787,96.07760686033566,139.5889313086324,126.8423882411563,249.5349000568766,90.71556338143765,698.3547258811689,814.3794785087319,11.40462164461783,0,-1289.691604405329,,,ccon,156,0,0,0,0,0,0,0,0,0,0,0,1275293.870653073,0,0,0,0,533.5583702175456,1909.281578344601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,113111.829,0,1622.4921605252,58.0869342476759,628.830841573879,1637.63825825755,264.9712586196214,193.2057580362639,477.787904878712,238.0581590786809,1254.094066119552,2472.406955438508,1237.550836867095,214545.01914204,34.65997247424616,346.0286277340056,563.7580184992854,335.9362515253595,57910.32036053752,29917.38357185428,191.2014033629697,1142.281596521294,21.28635263449156,20.36097650257019,31.86995830075399,2977.278993766831,143.2703043687923,202.9066856869202,0.06111316574685641,1941.136695958303,2969.545608305779,1041.121650150549,550.0116683117941,16.99148647277857,78663.78253413654,0,4880.823673600146,152.6476339883716,1891.505268344573,4877.268570634224,801.0372901063921,567.8095880491112,1432.762065538501,712.3160081539791,3756.814339196245,7384.88809497001,3666.931612483125,647250.9986738114,102.2403010909019,1021.169426944225,1682.690529048507,1032.117175133007,173682.0774427808,89284.41390903862,571.8310383056376,3324.294040307987,61.55097865282508,61.00027536273678,95.34357800911309,8766.82869124153,502.5896920080033,730.0123486253705,0.01525184467875238,8675.834802356814,15407.91880112481,3667.923485026035,2455.789156894445,59.89460830269318,0,-1289.691604405329
,crai,157,0,0,0,0,0,0,0,0,0,0,0,0,2078.388143255373,23924.25291317538,0,0,0,191.0213675645202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-1342.475194,7005.652760894735,12.92396460241657,0.2908523722520393,69.94255100822035,20.9084210700846,16.22562800798574,9.512866143582628,59.6827688424175,10.62603914871178,26.26605081455982,36.13274232778903,42.58952297133089,73.11655506145532,231.4795238697552,2310.981119649841,12.53982090195349,18.7393924606707,6069.346336070589,1301.562779960268,3.711298421808166,25.56420699507643,2.398950897042411,0.3109188038828353,0.09567126658571779,6.947121431234139,0.1381876270255527,0.1957035767598431,0.112494977551544,0.3588164987601435,0.13044358949261,1.004185951600886,0.848359917572525,0.01638867586349035,4225.954997372225,987.4563007583345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267.42224037757,0.001228062450186862,,,crai,157,0,0,0,0,0,0,0,0,0,0,0,0,2144.313683764971,24696.19079323112,0,0,0,197.6701972437728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-1385.920345,7286.562929945741,13.19765865700715,0.3300808595003561,71.56958487918229,21.1719036318456,17.55677021771423,9.726983530028342,60.73642441672159,11.02586711923633,27.38998457723546,36.94936432340704,43.88774446387568,82.0481940093969,238.4564784311345,2380.635706443393,12.64573138206275,19.18785136486198,6288.092960719586,1333.372078564402,3.84605842847488,27.2481147020746,2.512045151677997,0.4095671716621364,0.1260309319226491,11.7737602097139,0.5665650225367206,0.8023451341183679,0.0002413364890700732,7.676245510384699,11.74309826366176,4.11712645332968,2.173087775845991,0.06719293865836758,4326.381859679822,1006.681869412637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.58355464381,0.001228062450186862
,croa,158,0,0,0,0,0,0,0,0,0,0,0,0,23405.05423367004,269414.7571108343,0,0,0,2151.121523901928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-15603.27764,80595.79387326232,148.6823879216498,3.346080446134915,804.6467027283098,240.5387254132371,186.6660264202148,109.4397654164188,686.6141206241471,122.2461468738385,302.1750119108685,415.685324007004,489.9666760398773,841.1616975832641,2663.031773268788,26586.43859609472,144.2630474452247,215.5853647180144,69824.1549237048,14973.69177283058,42.69624133969503,294.1007236612313,27.59847763171973,3.576932593382786,1.100639998143575,79.92242593391714,1.589764983392082,2.251451160779868,1.294186604826399,4.12796657158594,1.500674519180303,11.55255138761538,9.759867205854696,0.1885417932666342,42086.84562245666,11360.08697367315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26085.31984414431,0.01412811463837663,,,croa,158,0,0,0,0,0,0,0,0,0,0,0,0,24149.7088026511,278133.6614619028,0,0,0,2226.203068904637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-16109.56978,83827.50003437949,151.8310794982639,3.797380621427523,823.364781656495,243.5699441941808,201.9800211997929,111.9030616414892,698.7358236978649,126.8459316464506,315.1052041374994,425.0800858985329,504.9019525760303,943.9148411242202,2743.297542779925,27387.77374414851,145.4814906668585,220.7446236720077,72340.70586866191,15339.63926085206,44.2465757078315,313.473077611835,28.89955992424457,4.711822560391278,1.449909635354021,135.4499890385244,6.517987867647959,9.23049542406631,0.002776430315048234,88.31056120702315,135.0972421066323,47.36504937228742,25.00006028890557,0.7730141134456496,43058.74006061804,11581.2662132589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26363.28202142598,0.01412811463837663
,cwat,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61939.65444088396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-95.10798196,74.82485904976035,0,0,0,0,0,0,0,0,0,0,0,0,0.0327144534609516,0.3266054932430641,159.1965192443387,0,66.83780160531316,0.2707868185615942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.4279109225888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60992.64943282062,-0.01996303021792736,,,cwat,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62547.40523972041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-89.58180539999999,77.34235659768801,0,0,0,0,0,0,0,0,0,0,0,0,0.03353226206509438,0.3347701044179235,159.6286744751648,0,68.899931273447,0.2758331906351943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.4030851503164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61585.92577986272,-0.01996303021792736
,cair,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94581.9501734128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2898.964059,449.8861163961281,16.4444762948053,0,444.8920005499698,245.7692661484706,84.82808600932716,30.17602141210981,327.4367664582223,54.30260790149902,132.3460198154224,155.2999404804815,169.8052083851585,359.5966811492145,8.862784113081826,88.4818078521706,112.8641262256182,5332.87386076922,11094.12391544952,1107.980565469059,10.35006882946398,90.24392789957564,11.9382389035308,0.8670905906724582,0.4131656239422025,30.0018162467324,0.5967764159858749,0.8451601499989509,0.4857759003178326,1.549582948526341,0.5633329645168425,4.336671912868832,3.663493174236236,0.07077603923497895,38808.27829291568,23.62174484919824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38277.239090987,-0.119778181331919,,,cair,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96835.9943767081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3002.694127,466.1333811251969,16.75682752557458,0,454.227166772971,248.319124728508,91.58589427787868,30.7874237653638,332.4563606337267,56.22136610603036,137.7030707059062,158.4494183941994,174.5842623463295,402.618027046224,9.109245249611362,90.94235823313262,113.4804629453798,5445.969557762098,11467.73946593623,1131.729467005888,10.70292919660519,95.95380260810424,12.47299105848902,1.139756424873177,0.5430804643547523,50.73436380413656,2.441386807383254,3.457365997173929,0.001039851612346703,33.07772315446936,50.60220548912731,17.7411169561302,9.363431725206924,0.2895411821568487,40060.066841358,23.96417341919267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38637.44697090613,-0.119778181331919
,cpri,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273194.521390821,67712.66623040485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,319912.0786,1437639.772647616,22296.02215909629,550.0178198748948,87809.86400071879,48606.07877906793,16971.43738707007,10479.31301126735,44254.49469843517,13907.73145113879,40777.7518863984,38773.9270132479,44762.42695019613,141462.3452812668,6025.653763618756,60157.25212386334,33622.35737227953,18719.40185020549,2531135.930161563,228421.803340773,2757.989820496935,13028.05395183759,1461.064257904156,231.0539839443383,108.6688079487273,7890.931429099835,156.9613529666173,222.2925987410199,127.7914969741521,407.5642282939916,148.165262865225,1140.611629002834,963.6858641122618,18.61519384830153,2398168.677274236,342081.9636948987,3733.366172540923,79.52012300181299,14705.1672994938,8055.10664913179,2841.156787293958,1714.722690984428,7385.286782518631,2315.485178975717,6789.355893534618,6444.797907641159,7376.875149283182,23565.08540114528,987.8364457613285,9865.131037254314,5589.642158476575,3197.710280066215,422405.6799760547,38000.32995151367,458.543177415404,2102.788521617041,234.4658678922593,37.31251202455464,17.54794039216488,1237.978795751342,24.60547160220078,35.74872020455637,32.48433100115663,63.90587878109428,23.23225247370108,178.848619801457,208.5625546717737,2.920723187074256,495736.5435678272,82.88226850199625,,,cpri,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8612110.979550555,70484.57645879426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,329898.2844,1500312.82386752,22865.43131177769,626.6623789441561,90187.81637606574,49411.94706406168,18435.92576006152,10756.21523684382,45202.49434189141,14489.24202354942,42684.93762016041,39803.27966352688,46301.5091791643,159331.4785720402,6229.003964246639,62187.40350776584,34054.98316650325,19237.86622195057,2632275.422167273,234606.6581758099,2869.622494147678,13932.5933886769,1535.621084528597,305.5857866310991,143.6564903526997,13420.33293983141,645.8006043158352,914.5720840590494,0.2751771966314581,8749.792696446702,13385.40895830668,4692.919802471757,2477.555290294839,76.59010997275741,2467819.947930274,349657.932330933,3823.887377783996,91.54054962087668,15077.59173496161,8179.302890411028,3097.872949787486,1756.981426627761,7533.96699231939,2409.918206178586,7107.105072553576,6608.377951754471,7625.514864420364,26715.97639919738,1021.231127060837,10199.98956959157,5648.955523862991,3285.151149065277,438815.0290116999,38913.96354378672,477.0440177040476,2253.525725916583,246.7934799455381,50.88883688173582,23.88412668086848,2196.142113709278,125.9016718364957,182.872383928901,0.003820676742350744,2173.347610912452,3859.774218228584,918.8363908804582,615.1896173778962,15.00395141123975,501727.2621757166,82.88226850199625
,cpub,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432.732156795993,2116518.923954194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,18234.97405,0,2602.455421274324,42.51660290537705,7511.377606436384,5210.478320906948,2236.373940755319,2711.33371797926,5423.308202639108,1237.491062316857,14133.23911611742,3979.110955793619,5005.526214170722,10520.2106344709,455.0683534689803,4543.185311462718,607.2718911431725,3782.697447451044,85466.4763931154,93371.69009515384,196.2060200152886,2450.85880823849,216.6985100097021,16.4373922463151,21.50749718798026,1561.756209513869,31.06548823680527,43.99639249362511,25.30079169936654,80.66436278541839,29.32459641545862,225.7477549308151,190.7713940040781,3.684285824771343,232281.7122730911,1634868.350120325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19103.18058174226,-0.4391866648846348,,,cpub,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582.953721597113,2174982.102361011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,19028.3029,0,2670.285323196319,48.47675575930745,7721.106006103055,5301.228146229998,2430.492473360346,2784.055907061104,5543.551304549921,1290.03452747962,14800.2143482929,4087.464887166412,5180.875505791127,11859.67380374831,470.9356287198005,4701.596616734898,615.7800791577234,3891.312883312471,88944.25169108472,95979.54329988702,204.2668114107085,2622.980642009376,227.9293418613631,21.75232263011657,28.4647254380146,2659.163477677264,127.9621257321244,181.2250657461048,0.05457322072201138,1733.729272985415,2652.254302341828,929.8794323082352,491.1884057987418,15.17597085573377,239021.4619476177,1671022.332151335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19333.11209698454,-0.4391866648846348
,cmin,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002209787845245639,13936.76422693738,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.43440742996785,235.0854865067816,0.7830134368240654,1.817819626120083,3704.27248375689,198.8657195,0,275.4416725082254,0.5140010893534922,398.9053380180225,61.56851551672585,680.7009076684671,73.73629711166502,1504.482335555273,39.07066557269366,390.6502266521109,55.96055947832905,121.7763482526531,1446.444746301914,0,0,0.5157139264540141,0.7906057100636826,9372.370526285432,219.8927937764645,106.5120507357376,0,0,0,0,0,0,0,0,0,0,0,0,0,5.355084253175876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150.736015019988,190.7067968479129,,,cmin,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002295144694497315,14459.10767639183,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.12119745716273,242.9866024482945,0.7995624265690589,1.867819009800572,3846.17322425479,207.8578664,0,281.2150652934105,0.5831370180410526,408.0986438408723,62.33807549784251,736.4035633243386,75.37833985495465,1530.57918334373,40.53216030383329,407.274791296228,57.2075813977384,125.4493329920308,1622.712178870863,0,0,0.5204038077438922,0.8092398737459294,9706.441722508652,224.9559163955521,110.3603745060497,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50907644373024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3186.886877476763,190.7067968479129
,ccoa,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.183526041269,5175.101710707058,0,0,0,0,0,0,0,0,0,0,0,0,,5.046882059796245,58.06132268432115,0.1933883563289843,0.4489643894309172,914.8797877999852,3401.036902,0,10.3897968526972,0.1730932346217833,1380.526889608574,144.4498104011866,272.4855064207123,4.082161691747791,372.4895460626896,0.1928631514630594,7809.770281781026,235.0491047450601,0.2556228375471028,0.001229177037868351,0.5755177201295191,5.747860629477835,4.404567544215488,8.657944584262318,47.1759019650168,6.700117529219396,0.0630911023945286,181.0904278291629,0,0,0,0,0,0,175.8142427294003,0,0,0,51.76899583654433,0,101.8432687121029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24464278235008,0,,,ccoa,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.278795002229,5288.542481912871,0,0,0,0,0,0,0,0,0,0,0,0,,5.201642310772745,59.84174874788168,0.196912971340688,0.4599988426851167,947.2198445922312,3484.599171,0,10.57243858772912,0.1956119372552045,1406.277014793894,145.7909940567357,293.8901107251214,4.159801274895027,378.0213665285299,0.1991113223389895,8108.485601441292,239.3398859389279,0.2625289306120513,0.001376554596757017,0.5909039341364704,5.902654256428588,4.429437201476792,8.839625026016246,48.65863283153567,6.820283552943518,0.06518947474361754,192.0574370842812,0,0,0,0,0,0,0.3751757579838189,0,0,0,132.4146036495214,0,103.2332657416963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.75754392055328,0
,ccoi,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.820480377321,430.8999706362146,0,0,0,0,0,0,0,0,0,0,0,0,,2.941866547755131,33.8443936215964,0.112727567133227,0.2617048116930614,533.290497459867,28.57318641,0,0.4880048665454911,0.006941794003522252,0.5181865807183582,0.1053057230845197,0.3434092960325846,0.2141109938679741,1.715645244273283,0.08486619160717088,0.4910275350464918,0.1098890513939145,0.1877738043631148,0.5660201554142296,0.01759390923447752,0.175715420481848,0.1019919035649433,0.7171555121294975,2.795566622857733,0.5777926163226112,0.05877057102316262,2591.201903208068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.267155779841567,0,,,ccoi,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682.887810251496,455.4379349560728,0,0,0,0,0,0,0,0,0,0,0,0,,3.135999078464791,36.0777727101005,0.1187161399541952,0.2773270174372097,571.0659022887639,30.69275958,0,0.500676623411114,0.007909449132180291,0.5321744630227069,0.1071776426636673,0.3732335499510748,0.2197411532150975,1.754428321925311,0.0883263323435129,0.5139968395933113,0.1128362442095824,0.1942499277256475,0.638410085808323,0.01821464144915241,0.1819495939990347,0.1034305605500273,0.7383574161751439,2.905198309608434,0.5926528760720945,0.06118211742903116,2767.741682816819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308393414662945,0
