SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,cigo,10,0,0,0,0,0,0,0,0,0,117470,0,0,0,0,0,0,617.9889378,11446.01106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111221,299.6658141,3447.473681,11.55227983,26.70527026,54177.60296,10862.26,0,842.4693251,112.5147351,2592.249417,17132.50655,1055.729685,1076.810995,1856.108949,758.4511909,7025.80882,26388.07826,9155.011791999999,16412.85505,44.68111949,446.0749781,249.0753809,170.352621,34950.28399000001,9433.849054,487.6445951,1249.660267,101.4589544,46.90314988,12.45212109,1145.787155,22.53955624,32.53255043,25.60026557,58.55888283,21.28839438,163.8817952,174.4550297,2.675379105,46098,244,170.8951791,33.07487279,593.3640273,5509.714207,260.9341569,233.716484,442.763442,218.4161968,1657.895457,6968.390994,2763.371769,4905.279824,12.37845915,123.58063,63.86682643,38.86940133,9502.605396999999,1910.456393,149.5489121,302.8783165,24.9263205,14.3781851,3.406839072,313.4817289,6.17159451,8.968363572,8.147809111000001,16.03474621,5.829242674,44.874392,53.04680801,0.7330253675,90828,2799.91,,,cigo,10,0,0,0,0,0,0,0,0,0,117470,0,0,0,0,0,0,617.9889378,11446.01106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111221,299.6658141,3447.473681,11.55227983,26.70527026,54177.60296,10862.26,0,842.4693251,112.5147351,2592.249417,17132.50655,1055.729685,1076.810995,1856.108949,758.4511909,7025.80882,26388.07826,9155.011791999999,16412.85505,44.68111949,446.0749781,249.0753809,170.352621,34950.28399000001,9433.849054,487.6445951,1249.660267,101.4589544,46.90314988,12.45212109,1145.787155,22.53955624,32.53255043,25.60026557,58.55888283,21.28839438,163.8817952,174.4550297,2.675379105,46098,244,170.8951791,33.07487279,593.3640273,5509.714207,260.9341569,233.716484,442.763442,218.4161968,1657.895457,6968.390994,2763.371769,4905.279824,12.37845915,123.58063,63.86682643,38.86940133,9502.605396999999,1910.456393,149.5489121,302.8783165,24.9263205,14.3781851,3.406839072,313.4817289,6.17159451,8.968363572,8.147809111000001,16.03474621,5.829242674,44.874392,53.04680801,0.7330253675,90828,2799.91
,ccgo,11,0,0,0,0,0,0,0,0,0,0,104606,0,0,0,0,0,400.9977548,169.0022422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68656,368.6536275,4241.136687,14.21179749,32.85324615,66650.14464,18684.45,0,3845.78066,18.17734276,1591.021175,8730.751952,497.0243288,1436.493077,1006.017717,415.6399939,1098.3443,2509.900159,19994.33529,9073.358933,17.21803909,171.8966869,185.6491686,449.0100932,26430.2085,10644.64754,148.4976219,169.4153115,46.08691194,14.29613575,0.6723729903,61.86868329,1.216480079,1.748490304,1.23039513,3.160066578,1.148805306,8.843730852,8.735686641999999,0.1443607662,93476,3644,1519.657931,6.832659138,461.2233716,3316.579434,168.8935688,388.4786421,310.7364649,120.2750461,398.0062635,832.532702,6219.814256,3142.912699,6.473115832,64.62449992,49.18576685,176.9821196,8844.089861,3063.860751,58.77874421,53.08285401,14.42341969,5.651205699,0.2211448967,20.3487406,0.4006108306,0.5821548343,0.5288909648,1.040848193,0.3783880722,2.912888625,3.443376875,0.0475821768,45536,3331.91,,,ccgo,11,0,0,0,0,0,0,0,0,0,0,104606,0,0,0,0,0,400.9977548,169.0022422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68656,368.6536275,4241.136687,14.21179749,32.85324615,66650.14464,18684.45,0,3845.78066,18.17734276,1591.021175,8730.751952,497.0243288,1436.493077,1006.017717,415.6399939,1098.3443,2509.900159,19994.33529,9073.358933,17.21803909,171.8966869,185.6491686,449.0100932,26430.2085,10644.64754,148.4976219,169.4153115,46.08691194,14.29613575,0.6723729903,61.86868329,1.216480079,1.748490304,1.23039513,3.160066578,1.148805306,8.843730852,8.735686641999999,0.1443607662,93476,3644,1519.657931,6.832659138,461.2233716,3316.579434,168.8935688,388.4786421,310.7364649,120.2750461,398.0062635,832.532702,6219.814256,3142.912699,6.473115832,64.62449992,49.18576685,176.9821196,8844.089861,3063.860751,58.77874421,53.08285401,14.42341969,5.651205699,0.2211448967,20.3487406,0.4006108306,0.5821548343,0.5288909648,1.040848193,0.3783880722,2.912888625,3.443376875,0.0475821768,45536,3331.91
,ccon,12,0,0,0,0,0,0,0,0,0,0,0,271069,0,0,0,0,115.9982879,415.0017044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24138.98,0,373.7069875,21.31495408,143.9281265,393.7602515,58.63602738,45.04535483,112.5362396,55.24031979,290.0425142,982.4132383,286.1424189,45621.91159000001,8.696773057,86.82443266,135.126541,69.63274431000001,13153.77164,6611.289811,44.79751566,298.207729,5.776508818,4.313632569,6.664076419,613.1977925,12.04875136,17.21566646,10.06985974,31.29348126,11.37638251,87.57801094,77.01124176,1.429390375,17905,0,1119.051321,62.84115342,430.6115227,1177.224274,176.2245488,132.2058171,337.3124064,165.3320822,868.3749672,2938.033393,845.9616225,136465.3999,26.02420722,259.8132678,404.607255,208.3333858,39344.65129,19769.28823,134.1778672,894.7383264,17.29124504,12.90035603,19.93399038,1834.234502,36.11104106,52.47540886,47.67420622,93.82200626,34.10788269,262.567641,310.3858264,4.289055138,0,-323.02,,,ccon,12,0,0,0,0,0,0,0,0,0,0,0,271069,0,0,0,0,115.9982879,415.0017044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24138.98,0,373.7069875,21.31495408,143.9281265,393.7602515,58.63602738,45.04535483,112.5362396,55.24031979,290.0425142,982.4132383,286.1424189,45621.91159000001,8.696773057,86.82443266,135.126541,69.63274431000001,13153.77164,6611.289811,44.79751566,298.207729,5.776508818,4.313632569,6.664076419,613.1977925,12.04875136,17.21566646,10.06985974,31.29348126,11.37638251,87.57801094,77.01124176,1.429390375,17905,0,1119.051321,62.84115342,430.6115227,1177.224274,176.2245488,132.2058171,337.3124064,165.3320822,868.3749672,2938.033393,845.9616225,136465.3999,26.02420722,259.8132678,404.607255,208.3333858,39344.65129,19769.28823,134.1778672,894.7383264,17.29124504,12.90035603,19.93399038,1834.234502,36.11104106,52.47540886,47.67420622,93.82200626,34.10788269,262.567641,310.3858264,4.289055138,0,-323.02
,crai,13,0,0,0,0,0,0,0,0,0,0,0,0,542.6839792,6243.250472,0,0,0,49.74251317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.366724,0,0,0,0,0,-380.2551239,1997.377835,4.244800316,0.166587139,22.40296406,7.007004752,5.358820287000001,3.106922137,19.32478475,3.513376071,8.684030897,26.90903648,13.70875167,23.76974455,81.1406848,810.069882,3.565338652,4.955181795,1941.843684,353.0209277,1.257320441,9.289982266000002,0.928877062,0.1210238604,0.0362799928,3.338318781,0.0656247591,0.0941452559,0.0626650639,0.1704642859,0.0619703056,0.4770603295,0.4545851988,0.00778696708,1427.81806,248.1527636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2860775,-0.004798313190000001,,,crai,13,0,0,0,0,0,0,0,0,0,0,0,0,542.6839792,6243.250472,0,0,0,49.74251317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.366724,0,0,0,0,0,-380.2551239,1997.377835,4.244800316,0.166587139,22.40296406,7.007004752,5.358820287000001,3.106922137,19.32478475,3.513376071,8.684030897,26.90903648,13.70875167,23.76974455,81.1406848,810.069882,3.565338652,4.955181795,1941.843684,353.0209277,1.257320441,9.289982266000002,0.928877062,0.1210238604,0.0362799928,3.338318781,0.0656247591,0.0941452559,0.0626650639,0.1704642859,0.0619703056,0.4770603295,0.4545851988,0.00778696708,1427.81806,248.1527636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2860775,-0.004798313190000001
,croa,14,0,0,0,0,0,0,0,0,0,0,0,0,6243.250472,71824.81508,0,0,0,572.2574845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13027.19328,0,0,0,0,0,-4374.604876000001,22978.62216,48.83385652,1.916484131,257.7325318,80.61134546,61.64998151,35.74325729,222.3199433,40.41926361,99.90451546,309.5721656,157.7108844,273.4565134,933.4744309,9319.363324,41.01706163,57.00636514,22339.73539,4061.291944,14.4647101,106.8756189,10.68616797,1.392306209,0.4173793415,38.40533552,0.7549731043,1.083084145,0.7209236032,1.961088358,0.7129308301,5.48829013,5.229727365,0.0895843397,16426.18194,2854.847236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.273922,-0.0552016868,,,croa,14,0,0,0,0,0,0,0,0,0,0,0,0,6243.250472,71824.81508,0,0,0,572.2574845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13027.19328,0,0,0,0,0,-4374.604876000001,22978.62216,48.83385652,1.916484131,257.7325318,80.61134546,61.64998151,35.74325729,222.3199433,40.41926361,99.90451546,309.5721656,157.7108844,273.4565134,933.4744309,9319.363324,41.01706163,57.00636514,22339.73539,4061.291944,14.4647101,106.8756189,10.68616797,1.392306209,0.4173793415,38.40533552,0.7549731043,1.083084145,0.7209236032,1.961088358,0.7129308301,5.48829013,5.229727365,0.0895843397,16426.18194,2854.847236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.273922,-0.0552016868
,cwat,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.5,0,0,0,0,0,-103.84,77,0,0,0,0,0,0,0,0,0,0,0,0,0.1283752761,1.281637504,582.7216178,0,239.0382618,1.000107598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.5,-0.01,,,cwat,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.5,0,0,0,0,0,-103.84,77,0,0,0,0,0,0,0,0,0,0,0,0,0.1283752761,1.281637504,582.7216178,0,239.0382618,1.000107598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.5,-0.01
,cair,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712.1,0,0,0,0,0,791.2,178,6.00586961,0,161.7250959,92.86848497,31.56841401,11.09340039,121.86836,20.29330068,49.55190287,82.95719468,62.54933258,133.1698641,3.554604537,35.48747567,42.43366666,1756.514567,4076.384118,387.3847971,3.901330138,38.9881892,5.265868947000001,0.375483241,0.1766212135,16.25187519,0.3195290356,0.4590173892,0.3179536542,0.8300307133,0.3017479808,2.322916641,2.27107081,0.037917692,10283,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.1,-0.03,,,cair,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712.1,0,0,0,0,0,791.2,178,6.00586961,0,161.7250959,92.86848497,31.56841401,11.09340039,121.86836,20.29330068,49.55190287,82.95719468,62.54933258,133.1698641,3.554604537,35.48747567,42.43366666,1756.514567,4076.384118,387.3847971,3.901330138,38.9881892,5.265868947000001,0.375483241,0.1766212135,16.25187519,0.3195290356,0.4590173892,0.3179536542,0.8300307133,0.3017479808,2.322916641,2.27107081,0.037917692,10283,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.1,-0.03
,cpri,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006991.674,16484.30846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123253,0,0,0,0,0,79725.62983,361112.7403,5726.932827,255.5285002,23913.88182,13626.6695,4636.244822,2852.655375,12130.1574,3764.811646,11311.06813,18157.86569,12132.3651,39126.94446,1809.548633,18065.67015,9684.438274,4573.251237000001,673901.3117,55833.05145,757.3917206,4236.870593,481.2155626,72.92101783,35.66175963,3281.431801,64.49303163,92.35212289,58.08063738,167.5150848,60.89816253,468.8073517,431.000294,7.651939866,575574.6673,84763,981.3861311,43.44504908,4169.721108,2367.490992,806.995368,486.4627132,2115.043779,649.9990381,1967.019312,3136.154266,2080.945266,6814.701825,315.510477,3149.906061,1701.431092,795.0453746,116631.7169,9740.030556,131.0913188,741.7624253,83.86297483,12.60360387,6.261162226,576.1234735,11.34228932,16.48225174,14.97421908,29.46900195,10.71310774,82.47112415,97.49056632999999,1.347169809,123492,24.51707901,,,cpri,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006991.674,16484.30846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123253,0,0,0,0,0,79725.62983,361112.7403,5726.932827,255.5285002,23913.88182,13626.6695,4636.244822,2852.655375,12130.1574,3764.811646,11311.06813,18157.86569,12132.3651,39126.94446,1809.548633,18065.67015,9684.438274,4573.251237000001,673901.3117,55833.05145,757.3917206,4236.870593,481.2155626,72.92101783,35.66175963,3281.431801,64.49303163,92.35212289,58.08063738,167.5150848,60.89816253,468.8073517,431.000294,7.651939866,575574.6673,84763,981.3861311,43.44504908,4169.721108,2367.490992,806.995368,486.4627132,2115.043779,649.9990381,1967.019312,3136.154266,2080.945266,6814.701825,315.510477,3149.906061,1701.431092,795.0453746,116631.7169,9740.030556,131.0913188,741.7624253,83.86297483,12.60360387,6.261162226,576.1234735,11.34228932,16.48225174,14.97421908,29.46900195,10.71310774,82.47112415,97.49056632999999,1.347169809,123492,24.51707901
,cpub,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.9825639,473696.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,696.9099999,0,133.1966629,16.23714384,620.2033708,876.3693474,143.463819,86.90339451,544.3635498,184.3956726,378.1422319,710.5655177,559.3084985000001,914.1508399,111.6064988,1114.226033,65.45831025,744.4069183,11137.31521,9303.112168,25.16063074,186.4728239,24.0234714,2.422760673,3.013411625,277.2803372,5.448299825000001,7.784790233,4.554994153,14.15053835,5.144264249,39.60172993,34.83040743,0.6463533828,41787,405165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,-0.05,,,cpub,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.9825639,473696.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,696.9099999,0,133.1966629,16.23714384,620.2033708,876.3693474,143.463819,86.90339451,544.3635498,184.3956726,378.1422319,710.5655177,559.3084985000001,914.1508399,111.6064988,1114.226033,65.45831025,744.4069183,11137.31521,9303.112168,25.16063074,186.4728239,24.0234714,2.422760673,3.013411625,277.2803372,5.448299825000001,7.784790233,4.554994153,14.15053835,5.144264249,39.60172993,34.83040743,0.6463533828,41787,405165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,-0.05
,cmin,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383185838,3423.868231,0,0,0,0,0,0,0,0,0,0,0,0,0,3422.708918,6.028579237,69.35515255,0.2324050027,0.5372479284,1089.927369,58.40912155,0,119.9428148,0.3937034554,172.9036301,27.73774529,302.2148697,32.26817546,667.8555057,17.41312378,174.4129111,38.78092736,53.42170125,638.7026668,0,0,0.2309828873,0.3105038502,4108.633212,83.7712446,47.94732987,0,0,0,0,0,0,0,0,0,0,0,0,0,2.278299162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408.823613,173.0244468,,,cmin,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383185838,3423.868231,0,0,0,0,0,0,0,0,0,0,0,0,0,3422.708918,6.028579237,69.35515255,0.2324050027,0.5372479284,1089.927369,58.40912155,0,119.9428148,0.3937034554,172.9036301,27.73774529,302.2148697,32.26817546,667.8555057,17.41312378,174.4129111,38.78092736,53.42170125,638.7026668,0,0,0.2309828873,0.3105038502,4108.633212,83.7712446,47.94732987,0,0,0,0,0,0,0,0,0,0,0,0,0,2.278299162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408.823613,173.0244468
,ccoa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.5870416,1265.724847,0,0,0,0,0,0,0,0,0,0,0,0,1299.143685,1.649478895,18.97625558,0.063588307,0.146996346,298.2149063,881.2280286,0,2.847104283,0.0844368719,392.590977,36.29865112,128.439723,5.617037323,186.9715564,0.0599599569,2240.553676,58.6283911,0.2395199223,0.00171891151,0.1631669869,1.628981344,1.100986918,1.907837094,26.57546981,3.339658029,0.0378782984,296.3984528,0,0,0,0,0,0,486.7606891,0,0,0,125.8060119,0,88.64639089000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03655276,0,,,ccoa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.5870416,1265.724847,0,0,0,0,0,0,0,0,0,0,0,0,1299.143685,1.649478895,18.97625558,0.063588307,0.146996346,298.2149063,881.2280286,0,2.847104283,0.0844368719,392.590977,36.29865112,128.439723,5.617037323,186.9715564,0.0599599569,2240.553676,58.6283911,0.2395199223,0.00171891151,0.1631669869,1.628981344,1.100986918,1.907837094,26.57546981,3.339658029,0.0378782984,296.3984528,0,0,0,0,0,0,486.7606891,0,0,0,125.8060119,0,88.64639089000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03655276,0
,ccoi,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.4960132,123.8521113,0,0,0,0,0,0,0,0,0,0,0,0,21724.71177,7.217587773,83.03397556,0.2782419273,0.6432086112,1304.892271,69.92907365000001,0,3.756655759,0.0929385445,3.968798703,0.8383019045,2.699270181,1.6396605,13.46981652,0.6683591964,3.874378858,1.165987719,1.447195404,4.416910152,0.1486544785,1.484095385,0.8079800548,4.976010320000001,21.66420804,4.231779968,0.4677450415,23675.28563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9498728,0,,,ccoi,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.4960132,123.8521113,0,0,0,0,0,0,0,0,0,0,0,0,21724.71177,7.217587773,83.03397556,0.2782419273,0.6432086112,1304.892271,69.92907365000001,0,3.756655759,0.0929385445,3.968798703,0.8383019045,2.699270181,1.6396605,13.46981652,0.6683591964,3.874378858,1.165987719,1.447195404,4.416910152,0.1486544785,1.484095385,0.8079800548,4.976010320000001,21.66420804,4.231779968,0.4677450415,23675.28563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9498728,0
,cfut,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19855.9338,3926.604727,0,0,0,0,0,0,0,0,0,0,0,13028.20541,29.90306439,344.0166432,1.152779368,2.66486659,5406.276836,20768.46132,0,2213.985604,72.93401208,474.8663546,88.96448492,114.064854,64.78310271,276.9646673,65.21419340999999,92.60425999,191.6107566,274.4771547,872.0131999,742.3171049,7410.939789,1589.003457,2925.727341,2026.684325,115.0158761,146.3967436,1650.544949,3434.812511,0,0,0,427.1014582,0,0,0,0,0,27.70292118,0,23897.45169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14167.03864,0,,,cfut,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19855.9338,3926.604727,0,0,0,0,0,0,0,0,0,0,0,13028.20541,29.90306439,344.0166432,1.152779368,2.66486659,5406.276836,20768.46132,0,2213.985604,72.93401208,474.8663546,88.96448492,114.064854,64.78310271,276.9646673,65.21419340999999,92.60425999,191.6107566,274.4771547,872.0131999,742.3171049,7410.939789,1589.003457,2925.727341,2026.684325,115.0158761,146.3967436,1650.544949,3434.812511,0,0,0,427.1014582,0,0,0,0,0,27.70292118,0,23897.45169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14167.03864,0
,cfuh,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085.645659,0,0,0,0,0,0,0,0,0,0,0,0,3649.932774,5.456606352,62.77495095,0.2103551374,0.4862755125,986.5184431,4934.494758,0,1159.597583,31.52347893,28.34639252,3.867012075,6.644061751,3.225802778,308.2066296,16.64424048,11.65775209,19.29303292,24.22108724,367.2509456,282.1665401,2817.016105,93.79858331,5.43910716,551.1157734,286.7496768,65.72189122,52.14103057,0,0,0,0,0,0,0,0,0,0,0,0,6868.074837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.8182592,0,,,cfuh,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085.645659,0,0,0,0,0,0,0,0,0,0,0,0,3649.932774,5.456606352,62.77495095,0.2103551374,0.4862755125,986.5184431,4934.494758,0,1159.597583,31.52347893,28.34639252,3.867012075,6.644061751,3.225802778,308.2066296,16.64424048,11.65775209,19.29303292,24.22108724,367.2509456,282.1665401,2817.016105,93.79858331,5.43910716,551.1157734,286.7496768,65.72189122,52.14103057,0,0,0,0,0,0,0,0,0,0,0,0,6868.074837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.8182592,0
,cgas,24,0,0,0,0,0,0,0,0,0.525205048,0,0,0,0,0,0,0,0,0,0,2706.223786,0,405.0487065,561.4456413000001,0,0,0,0,0,0,0,0,0,10975.85077,6.489902742,74.66240005,0.2501892743,0.5783596211,1173.331616,2947.798783,0,613.9030496,15.77447599,1137.938267,189.4387259,557.7950506,353.5903656,3236.142358,94.99743958,613.9471985,228.2737519,180.406923,88.61117069,5.216241253,52.07646382,1.856838559,8.345234653,1863.969079,1068.037253,46.88192613,648.7902161,0,0,0,0,19.9736362,977.9871331,0,0,0,0,1393.642642,0,4109.666092000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344.943826,0,,,cgas,24,0,0,0,0,0,0,0,0,0.525205048,0,0,0,0,0,0,0,0,0,0,2706.223786,0,405.0487065,561.4456413000001,0,0,0,0,0,0,0,0,0,10975.85077,6.489902742,74.66240005,0.2501892743,0.5783596211,1173.331616,2947.798783,0,613.9030496,15.77447599,1137.938267,189.4387259,557.7950506,353.5903656,3236.142358,94.99743958,613.9471985,228.2737519,180.406923,88.61117069,5.216241253,52.07646382,1.856838559,8.345234653,1863.969079,1068.037253,46.88192613,648.7902161,0,0,0,0,19.9736362,977.9871331,0,0,0,0,1393.642642,0,4109.666092000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344.943826,0
,cele,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51661.65666,1017.076171,1477.982533,1342.755504,2642.519409,960.656733,7395.280866,4325.504575,120.8022713,412,5.404519498,62.17572325,0.2083471609,0.4816336967,977.1014834,6825.780423,0,1591.757832,24.1800559,2315.315475,845.8064613,696.9920544,917.1415349,3006.655347,213.4941733,3085.476735,815.148028,631.7132623,354.5549793,169.2712611,1689.923505,8.321949307,20.92900148,11727.52793,3175.589232,139.6611467,0,0,0,0,0,0,0,0,3765.350684,1362.894053,9765.883622,285.3551512,1454.809568,27338.88427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.749533,0,,,cele,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51661.65666,1017.076171,1477.982533,1342.755504,2642.519409,960.656733,7395.280866,4325.504575,120.8022713,412,5.404519498,62.17572325,0.2083471609,0.4816336967,977.1014834,6825.780423,0,1591.757832,24.1800559,2315.315475,845.8064613,696.9920544,917.1415349,3006.655347,213.4941733,3085.476735,815.148028,631.7132623,354.5549793,169.2712611,1689.923505,8.321949307,20.92900148,11727.52793,3175.589232,139.6611467,0,0,0,0,0,0,0,0,3765.350684,1362.894053,9765.883622,285.3551512,1454.809568,27338.88427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.749533,0
