SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,croa,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13027.19328,0,0,0,0,0,-589.5098739,3096.536725,12.77172556,0.4798521105,63.41391578,20.2158901,15.5596947,8.843039042999999,52.64215249,10.06879314,24.76027166,32.4778774,37.35621229,66.50431575,223.9037666,2235.348374,5.010248721,9.844621663,5290.635316,535.364775,3.77875562,22.53466208,2.600067776,0.3583152223,0.1047588246,8.643836727,0.1722472953,0.2500580987,0.2255881941,0.4475931894,0.1627172097,1.252620469,1.462394605,0.0204509401,617.2656676,36.72484238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058740256478,,,croa,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13027.19328,0,0,0,0,0,-589.5098739,3096.536725,12.77172556,0.4798521105,63.41391578,20.2158901,15.5596947,8.843039042999999,52.64215249,10.06879314,24.76027166,32.4778774,37.35621229,66.50431575,223.9037666,2235.348374,5.010248721,9.844621663,5290.635316,535.364775,3.77875562,22.53466208,2.600067776,0.3583152223,0.1047588246,8.643836727,0.1722472953,0.2500580987,0.2255881941,0.4475931894,0.1627172097,1.252620469,1.462394605,0.0204509401,617.2656676,36.72484238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058740256478
,cwat,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.5,0,0,0,0,0,-78.86315526999999,58.47903463,0,0,0,0,0,0,0,0,0,0,0,0,0.1196349379,1.194378138,542.864512,0,222.6691128,0.9329987622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.3821736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004999999999,,,cwat,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.5,0,0,0,0,0,-78.86315526999999,58.47903463,0,0,0,0,0,0,0,0,0,0,0,0,0.1196349379,1.194378138,542.864512,0,222.6691128,0.9329987622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.3821736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004999999999
,cair,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5712.1,0,0,0,0,0,297.5988666,66.95222226,2.018118338,0,54.3009309,31.16952446,10.62659919,3.677365017,40.9601791,6.813461566,16.6452282,19.53144935,20.84367902,44.7095429,1.193382936,11.91416583,14.25598858,589.7661937,1369.295031,138.3325446,1.311906746,13.10888086,1.768538296,0.1243997243,0.05928633,4.891820414,0.0974801887,0.1415157818,0.1276674893,0.2533071332,0.0920868121,0.7088975156,0.8276153294,0.0115738334,3540.03468,3.133603239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cair,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5712.1,0,0,0,0,0,297.5988666,66.95222226,2.018118338,0,54.3009309,31.16952446,10.62659919,3.677365017,40.9601791,6.813461566,16.6452282,19.53144935,20.84367902,44.7095429,1.193382936,11.91416583,14.25598858,589.7661937,1369.295031,138.3325446,1.311906746,13.10888086,1.768538296,0.1243997243,0.05928633,4.891820414,0.0974801887,0.1415157818,0.1276674893,0.2533071332,0.0920868121,0.7088975156,0.8276153294,0.0115738334,3540.03468,3.133603239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cpri,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123253,0,0,0,0,0,4915.211191000001,7223.732527,354.7315497,20.45379218,2760.145194,1453.27765,456.6000714,283.4196947,1342.52965,321.0386451,1196.071366,983.6133126,1184.960505,4408.152474000001,207.8818364,2075.393067,1316.850833,487.4346756,63419.23901,7225.653703,68.75737584,509.1828915,54.18796063,6.519822103,4.868259084,401.6887057,8.004523374,11.62047794,10.48333426,20.80015329,7.561649696,58.21066626,67.95910363,0.9503779317,9613.324860000002,70.59925439,80.2721338,4.623372662000001,624.5616306,328.8174192,103.3564327,64.07307432,303.8108404,72.64240288,270.6514458,222.5519154,267.9849984,997.3890038,47.03773483,469.6023012,297.9651411,110.2939489,14349.3579,1634.870323,15.55832637,115.2577637,12.26092996,1.475163152,1.101490198,90.88591312,1.811343488,2.63218637,2.391356228,4.706147345,1.710864305,13.17049226,15.51572753,0.2151406291,0,3.7573634835,,,cpri,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123253,0,0,0,0,0,4915.211191000001,7223.732527,354.7315497,20.45379218,2760.145194,1453.27765,456.6000714,283.4196947,1342.52965,321.0386451,1196.071366,983.6133126,1184.960505,4408.152474000001,207.8818364,2075.393067,1316.850833,487.4346756,63419.23901,7225.653703,68.75737584,509.1828915,54.18796063,6.519822103,4.868259084,401.6887057,8.004523374,11.62047794,10.48333426,20.80015329,7.561649696,58.21066626,67.95910363,0.9503779317,9613.324860000002,70.59925439,80.2721338,4.623372662000001,624.5616306,328.8174192,103.3564327,64.07307432,303.8108404,72.64240288,270.6514458,222.5519154,267.9849984,997.3890038,47.03773483,469.6023012,297.9651411,110.2939489,14349.3579,1634.870323,15.55832637,115.2577637,12.26092996,1.475163152,1.101490198,90.88591312,1.811343488,2.63218637,2.391356228,4.706147345,1.710864305,13.17049226,15.51572753,0.2151406291,0,3.7573634835
,cpub,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644,0,0,0,0,0,136.3855691,0,4.92997367,0.0714994075,57.34837307,28.65793641,28.20737842,40.68314065,46.05284721,6.355544418,233.8065139,23.60230293,40.60225908000001,54.24654093,0.4575945844,4.568405996,3.127484667,4.054457566,423.342617,657.8495288,1.490440512,31.17682937,2.218250073,0.1413289393,0.1196055673,9.868867842,0.1966587116,0.2854971012,0.2575592465,0.5110274722,0.1857779929,1.430145693,1.669649664,0.0233493102,570.706183,502.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009999999988,,,cpub,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644,0,0,0,0,0,136.3855691,0,4.92997367,0.0714994075,57.34837307,28.65793641,28.20737842,40.68314065,46.05284721,6.355544418,233.8065139,23.60230293,40.60225908000001,54.24654093,0.4575945844,4.568405996,3.127484667,4.054457566,423.342617,657.8495288,1.490440512,31.17682937,2.218250073,0.1413289393,0.1196055673,9.868867842,0.1966587116,0.2854971012,0.2575592465,0.5110274722,0.1857779929,1.430145693,1.669649664,0.0233493102,570.706183,502.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009999999988
,cmin,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.582743,1.035705225,11.91516127,0.0399269987,0.0922987763,187.1911801,10.03176176,0,54.85607698,0.1786132015,79.04167314,12.6756408,138.4748346,14.60114361,305.6037985,7.962034196,79.76182629,11.42830348,24.26694408,291.9577062,0,0,0.1056418931,0.1419471075,1878.058085,44.582643,21.93246268,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041568109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0707047,128.147129425,,,cmin,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.582743,1.035705225,11.91516127,0.0399269987,0.0922987763,187.1911801,10.03176176,0,54.85607698,0.1786132015,79.04167314,12.6756408,138.4748346,14.60114361,305.6037985,7.962034196,79.76182629,11.42830348,24.26694408,291.9577062,0,0,0.1056418931,0.1419471075,1878.058085,44.582643,21.93246268,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041568109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0707047,128.147129425
,ccoa,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.143685,0.4052400065,4.662040817,0.0156222223,0.0361137086,73.24222493,39.15218655000001,0,0.4190494037,0.0130851474,71.18258728000001,1.375947744,63.20372597,4.613106768,97.68171463,0.0137848571,369.2117098,2.29215621,0.1776214831,0.00141624683,0.0155356628,0.1551006443,0.0428051323,0.0844960405,15.35844283,1.731208081,0.022479273,244.3178782,0,0,0,0,0,0,428.4090142,0,0,0,108.4211417,0,7.184004188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7291017214,0,,,ccoa,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.143685,0.4052400065,4.662040817,0.0156222223,0.0361137086,73.24222493,39.15218655000001,0,0.4190494037,0.0130851474,71.18258728000001,1.375947744,63.20372597,4.613106768,97.68171463,0.0137848571,369.2117098,2.29215621,0.1776214831,0.00141624683,0.0155356628,0.1551006443,0.0428051323,0.0844960405,15.35844283,1.731208081,0.022479273,244.3178782,0,0,0,0,0,0,428.4090142,0,0,0,108.4211417,0,7.184004188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7291017214,0
,ccoi,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21724.7118,6.376610429,73.35904061,0.2458217941,0.5682633682,1152.495133,61.76336196,0,3.638672067,0.0899784458,3.844059711,0.8119386294,2.614768329,1.587206454,13.04711928,0.6473603642,3.752683758,0.8402223324,1.401206201,4.278072041,0.1439831167,1.437458737,0.7826051779,4.819620231,20.98320218,4.387823478,0.4530598091,22932.57222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38676679,0,,,ccoi,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21724.7118,6.376610429,73.35904061,0.2458217941,0.5682633682,1152.495133,61.76336196,0,3.638672067,0.0899784458,3.844059711,0.8119386294,2.614768329,1.587206454,13.04711928,0.6473603642,3.752683758,0.8402223324,1.401206201,4.278072041,0.1439831167,1.437458737,0.7826051779,4.819620231,20.98320218,4.387823478,0.4530598091,22932.57222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38676679,0
,cfut,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12212.07275,9.324289350999999,107.2703012,0.359456417,0.8309511977,1685.252411,8044.863689,0,1068.602498,35.06491542,191.5762205,33.61668095,46.01647428,23.81317855,102.2551734,28.40204036,40.002314,68.29820664,117.5266085,407.5603679,338.9723583,3384.138289,302.4741937,1871.676995,606.0529401,35.64836403000001,73.15688393000001,328.0623702,245.7321086,0,0,0,160.3079982,0,0,0,0,0,12.44494977,0,8051.200308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487.371406,0,,,cfut,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12212.07275,9.324289350999999,107.2703012,0.359456417,0.8309511977,1685.252411,8044.863689,0,1068.602498,35.06491542,191.5762205,33.61668095,46.01647428,23.81317855,102.2551734,28.40204036,40.002314,68.29820664,117.5266085,407.5603679,338.9723583,3384.138289,302.4741937,1871.676995,606.0529401,35.64836403000001,73.15688393000001,328.0623702,245.7321086,0,0,0,160.3079982,0,0,0,0,0,12.44494977,0,8051.200308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487.371406,0
,cfuh,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649.932774,2.727550321,31.37881433,0.1051485457,0.2430706642,492.9716979,2465.858667,0,560.9998347,15.13697408,13.70784917,1.869412066,3.219842775,1.545229925,153.2071837,8.050518343,5.639818047,8.065716486,11.64424852,177.5848502,136.4660994,1362.412424,45.37923393,2.630305137,266.9232829,139.8973103,31.80040857,25.76373434,0,0,0,0,0,0,0,0,0,0,0,0,3321.688299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.5851473,0,,,cfuh,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649.932774,2.727550321,31.37881433,0.1051485457,0.2430706642,492.9716979,2465.858667,0,560.9998347,15.13697408,13.70784917,1.869412066,3.219842775,1.545229925,153.2071837,8.050518343,5.639818047,8.065716486,11.64424852,177.5848502,136.4660994,1362.412424,45.37923393,2.630305137,266.9232829,139.8973103,31.80040857,25.76373434,0,0,0,0,0,0,0,0,0,0,0,0,3321.688299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.5851473,0
,cgas,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10869.97694,4.014454175,46.18386369,0.154759388,0.3577554684,725.563989,1252.415626,0,283.5445831,6.200255919,895.9068969,152.7943679,495.4403588,308.7965871,1721.088124,66.96844955,523.3421006,149.3295819,129.6606525,80.56283519,3.521004191,35.15202585,1.135228248,5.429610816,1474.918248,852.9104188,25.46548284,266.7733401,0,0,0,0,8.251090123000001,661.9745848,0,0,0,0,1065.201392,0,3073.623861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.6763098,0,,,cgas,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10869.97694,4.014454175,46.18386369,0.154759388,0.3577554684,725.563989,1252.415626,0,283.5445831,6.200255919,895.9068969,152.7943679,495.4403588,308.7965871,1721.088124,66.96844955,523.3421006,149.3295819,129.6606525,80.56283519,3.521004191,35.15202585,1.135228248,5.429610816,1474.918248,852.9104188,25.46548284,266.7733401,0,0,0,0,8.251090123000001,661.9745848,0,0,0,0,1065.201392,0,3073.623861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.6763098,0
,cele,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,0.0171939024,0.1978054324,0.000662834272,0.00153226624,3.107589688,21.70926019,0,8.76664702,0.1312710775,12.74123362,4.651556825,3.851437989,4.956092333,16.57466141,1.175324655,16.9909524,4.481529906,3.437268896,1.950876166,0.9317017984,9.301666208,0.0459671481,0.1151763288,64.52611825,17.47022065,0.7694156142,0,0,0,0,0,0,0,0,20.76618524,7.516455722,53.85892775,2.092726364,8.025820510999999,150.8067303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.09808014,0,,,cele,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,0.0171939024,0.1978054324,0.000662834272,0.00153226624,3.107589688,21.70926019,0,8.76664702,0.1312710775,12.74123362,4.651556825,3.851437989,4.956092333,16.57466141,1.175324655,16.9909524,4.481529906,3.437268896,1.950876166,0.9317017984,9.301666208,0.0459671481,0.1151763288,64.52611825,17.47022065,0.7694156142,0,0,0,0,0,0,0,0,20.76618524,7.516455722,53.85892775,2.092726364,8.025820510999999,150.8067303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.09808014,0
,chea,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chea,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cbio,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2233537,0.1563546936,1.798766045,0.00602755833,0.0139338361,28.25921788,-0.3906759908,0,0.6470999513,0.1117690093,0.0623554388,0.0376644774,0.8039668538,1.590852226,0.184155973,0.1406921177,0.0893150361,0.0100526198,4.512602965,2.61611299e-05,0.00608833058,0.0607829875,0.00166287849,0.00611692737,0.3135984146,0.3859806947,0.0319901796,0,0,0,0,0,0,0,2.347352893,0,0,0,12.0423287,0,135.8831617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79736124,0,,,cbio,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2233537,0.1563546936,1.798766045,0.00602755833,0.0139338361,28.25921788,-0.3906759908,0,0.6470999513,0.1117690093,0.0623554388,0.0376644774,0.8039668538,1.590852226,0.184155973,0.1406921177,0.0893150361,0.0100526198,4.512602965,2.61611299e-05,0.00608833058,0.0607829875,0.00166287849,0.00611692737,0.3135984146,0.3859806947,0.0319901796,0,0,0,0,0,0,0,2.347352893,0,0,0,12.0423287,0,135.8831617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79736124,0
,cote,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.601318,1.705012884,19.61514049,0.0657291724,0.1519453595,308.1604361,1541.427399,0,0,0,0.1190678913,0.029247247,169.2665659,1.090274805,1701.860808,0.0512447563,15.75671878,0.0119736883,0.2398582221,0,1.184707631,11.82755572,55.99299422,87.74892395,0,0,0,844.5353133,0,0,0,0,9.255091619,0,0,0,0,0,111.6366128,82.88074098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.239281,0,,,cote,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.601318,1.705012884,19.61514049,0.0657291724,0.1519453595,308.1604361,1541.427399,0,0,0,0.1190678913,0.029247247,169.2665659,1.090274805,1701.860808,0.0512447563,15.75671878,0.0119736883,0.2398582221,0,1.184707631,11.82755572,55.99299422,87.74892395,0,0,0,844.5353133,0,0,0,0,9.255091619,0,0,0,0,0,111.6366128,82.88074098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.239281,0
,Total,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655081.16,,,,,,,10714.86172,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,260356.995,24931.91454,425.2559598,40.02134944,1468.05918,21084.42751,346.252707,326.2566589,716.8025975,303.6787095,1757.746244,5943.696495,4274.509459,6047.990021,75.02395833,749.0034034,408.5512193,241.6022304,26682.7268,5245.475146,159.9544591,361.2017362,35.59990991,15.16608654,4.070018805,335.8244822,6.692934779,9.72595856,8.83608845,17.38926794,6.321663058,48.66511861,57.33078962,0.7949470704,72895.37443,22202.44319,,,Total,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655081.16,,,,,,,10714.86172,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,437010.1081,260356.995,24931.91454,425.2559598,40.02134944,1468.05918,21084.42751,346.252707,326.2566589,716.8025975,303.6787095,1757.746244,5943.696495,4274.509459,6047.990021,75.02395833,749.0034034,408.5512193,241.6022304,26682.7268,5245.475146,159.9544591,361.2017362,35.59990991,15.16608654,4.070018805,335.8244822,6.692934779,9.72595856,8.83608845,17.38926794,6.321663058,48.66511861,57.33078962,0.7949470704,72895.37443,22202.44319
,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,,,102,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VALUES 2015,,103,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VALUES 2015,,103,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
