SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2010,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,,,VOLUME 2010,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,
,cRU,88,1.256169372230536,135.2736982645137,0,0,0,0,4481.626213010193,494.5858379301181,361468.9567667175,26.70697873263318,9.028389324698252,314.1977141109838,0,0,396704.4058072685,5614.438083467391,132481.3800921676,39592.49274101444,0,0,0,37753.37143,321050.2894363624,2484.671691818614,6582.754315313169,16379.45058984856,5462.876463298026,17181.10248463706,13552.9283144089,51206.61478912038,26665.22491396796,66192.1835256969,16269.18454954387,7326.773809366235,6852.477044521886,23536.60785829021,16737.98787975499,123626.3692970139,26889.6126876392,22893.35050900796,103420.8696959553,28655.07297932411,241.1258222533583,641.688526090726,1595.921188779698,531.649137124084,1674.98282299801,1323.479979672945,4991.852359565889,2597.873307429638,6482.569167586326,1590.741034866162,712.4739235759079,666.6450242583771,2285.218380739134,1637.256419498247,12011.35130875392,2612.801645795526,2200.402656075301,32375.54810594852,-62.26368375430939,,,cRU,88,1.170137812808905,126.0091774958587,0,0,0,0,4174.692052294333,460.7130244390946,336712.949625756,24.87789176582127,8.410059958157525,292.6791833456128,0,0,369535.2202959979,5229.920776385486,123408.0974906244,38290.98550840984,0,0,0,31123.278,321050.2894363624,2484.671691818614,6582.754315313169,16379.45058984856,5462.876463298026,17181.10248463706,13552.9283144089,51206.61478912038,26665.22491396796,66192.1835256969,16269.18454954387,7326.773809366235,6852.477044521886,23536.60785829021,16737.98787975499,123626.3692970139,26889.6126876392,22893.35050900796,52024.2725764324,28655.07297932411,140.4203317328297,373.6892005498273,929.3893982756199,309.607438662556,975.4311734254316,770.7324585818556,2907.019903648286,1512.879161093238,3775.143221662853,926.3727202849284,414.9112849572771,388.2226905832374,1330.803645741061,953.4610913873345,6994.845758909394,1521.572723146242,1281.410958083348,32375.54810594852,-62.26368375430939
,Total,89,108495.6786008555,111823.7667112953,158169.1298554273,90310.52739670319,172997.2195613402,200975.1375259154,484258.1119691761,296614.3255100088,418241.5559017094,204074.2372463043,101925.2936317944,83223.36158632005,221455.2621891398,363627.5474632326,566296.6281376758,594751.5642131872,154677.5501662909,624463.0359916274,,,,238582.007275909,402606.7759607531,64320.01793158261,73981.31841230505,130327.7379962197,76471.8278165451,131457.4886778894,167962.7177538657,375681.1978188746,164883.0455496945,201770.6942101412,98856.01796034139,50121.41226630178,41092.41610125546,103921.1173026399,55034.52422064675,263379.1759845114,112284.1657563524,62873.55038786651,1402400.71441142,597729.0294492632,4131.023322508865,18415.68338622682,6054.98108873697,3490.277628980063,30585.891243099,45664.97400069083,35289.31391901337,145066.0435200084,24374.32177022508,8262.653811069644,2906.028548391192,8669.266391691082,11038.82399348477,24663.13568393278,44311.72980663705,33338.6671810364,12843.8630017204,565717.2278410209,-4410.135359121243,,,Total,89,110248.5352581338,112683.6396353545,163901.1198051061,71921.92145968024,161989.6113514945,146957.5511082414,450973.9984474111,171257.4404982757,373921.6595737192,178482.2122823375,31277.73603085018,80530.73677650908,218283.8616269583,351983.1798612625,529074.9086952028,584973.9432000974,145563.9065660971,520309.7740521043,,,,163053.4512798352,402606.7759607531,64320.01793158261,73981.31841230505,130327.7379962197,76471.8278165451,131457.4886778894,167962.7177538657,375681.1978188746,164883.0455496945,201770.6942101412,98856.01796034139,50121.41226630178,41092.41610125546,103921.1173026399,55034.52422064675,263379.1759845114,112284.1657563524,62873.55038786651,966408.316291915,597729.0294492632,2791.408150305485,9459.62586395498,4365.565145151965,2034.554585829135,21646.13420860685,26371.70508769444,23041.50907722636,70338.78615702942,17359.43719315942,5033.77252125306,2151.24233547155,5225.911736436824,7291.416124006926,15375.3492388014,29474.48204856504,18341.7868054089,7223.63646991698,565717.2278410209,-4410.135359121243
,Value added,90,44175.66068,37842.44828,27841.39179,13838.69958,41539.73088,33012.41977,108576.9141,131731.2799,216470.8617,105218.2193,51803.88138,42130.9455,117534.145,308593.0233,302917.4522,482467.3986,91803.99981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Value added,90,45928.51733,38702.32119,33573.38177,-4549.906354,30532.12264,-21005.16675,75292.80054,6374.394905,172150.9655,79626.19433,-18843.67624,39438.32068,114362.7444,296948.6556,265695.7328,472689.7775,82690.35622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taxes on sectors,91,1282.995659,1099.0599,808.5987429,401.9179603,1206.440231,958.7811598,3153.40408,3825.877398,6286.972826,3055.857405,1504.542422,1223.610916,3413.549378,8962.480842999999,8797.644983,14012.32203,2666.267633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taxes on sectors,91,1303.723743,1107.511161,837.9020583,320.0813107,1129.675868,701.0823973,2936.663757,2208.962665,5620.759774,2672.63618,461.6977693,1184.021971,3364.664866,8675.477226000001,8219.390661,13781.96169,2509.170414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wages,92,11180.83582700167,15984.91849923504,19031.55142764158,1327.797284502209,34960.45580055985,24351.50722116482,83847.75048174004,77095.5294989509,144002.5651781307,63727.59680150804,34128.36405576759,21053.98117143286,66491.3571179056,16604.60716810535,223356.5294100389,370526.5241029269,59725.13969173601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wages,92,11274.31027776102,16029.65214366111,19415.9483877078,1178.397649967419,33543.26767376031,20108.59219873612,80361.08005477181,55287.80723527836,134668.4302379092,58880.5097403655,17018.72336671683,20616.42753449449,65877.48522146024,16235.66958056517,214304.0189847234,366718.1698303999,57570.57913304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Employer social contribution,93,2901.389204169228,4148.032461239724,4938.623436062314,344.5589187830238,9072.120420696039,6319.134029500449,21758.20857869554,20006.02999264243,37368.18021043665,16537.09652440714,8856.195416443065,5463.437135403243,17254.28301385019,4308.839581184078,57960.26638461001,96150.38386579594,15498.4723994243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Employer social contribution,93,2925.645508313443,4159.64069062089,5038.373149777585,305.7902175171,8704.364878624756,5218.111883630617,20853.42935405435,14346.99959040401,34946.00363678716,15279.29377834888,4416.301339055211,5349.893442437026,17094.98531920628,4213.101521880811,55611.17045398343,95162.12875718819,14939.37120245457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Labor,94,11180.83582700167,15984.91849923504,19031.55142764158,1327.797284502209,34960.45580055985,24351.50722116482,83847.75048174004,77095.5294989509,144002.5651781307,63727.59680150804,34128.36405576759,21053.98117143286,66491.3571179056,16604.60716810535,223356.5294100389,370526.5241029269,59725.13969173601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor,94,11274.31027776102,16029.65214366111,19415.9483877078,1178.397649967419,33543.26767376031,20108.59219873612,80361.08005477181,55287.80723527836,134668.4302379092,58880.5097403655,17018.72336671683,20616.42753449449,65877.48522146024,16235.66958056517,214304.0189847234,366718.1698303999,57570.57913304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Investment,95,4131.023322508865,18415.68338622682,6054.98108873697,3490.277628980063,30585.891243099,45664.97400069083,35289.31391901337,145066.0435200084,24374.32177022508,8262.653811069644,2906.028548391192,8669.266391691082,11038.82399348477,24663.13568393278,44311.72980663705,33338.6671810364,12843.8630017204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investment,95,2791.408150305485,9459.62586395498,4365.565145151965,2034.554585829135,21646.13420860685,26371.70508769444,23041.50907722636,70338.78615702942,17359.43719315942,5033.77252125306,2151.24233547155,5225.911736436824,7291.416124006926,15375.3492388014,29474.48204856504,18341.7868054089,7223.63646991698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Depreciation ratio,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depreciation ratio,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Capital stock,97,47568.17449236135,212054.1019055223,69722.2877969558,40190.07455621658,352192.39839016,525825.9956898625,406351.6739821371,1670415.858974869,280667.0165709199,95143.34045396,33462.52544864685,99825.42923545146,127110.5643666663,283992.6697304233,510243.5718889998,383890.240828365,147895.3442894982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capital stock,97,46228.55931956013,203098.0443889165,68032.87185106835,38734.35151041101,343252.6413347786,506532.7267713963,394103.8691151443,1595688.601622354,273652.1319968506,91914.45916662552,32707.73923735465,96382.07457722139,123363.1564928134,274704.883287567,495406.3241303387,368893.3604273218,142275.1177498193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gross Operating Surplus,98,28810.43998,16610.43741,3062.618169,11764.42542,-3699.285587,1382.997352,-182.4490869,30803.84302,28813.14344,21897.66859,7314.77948,14389.91627,30374.95544,278717.0957,12803.01143,1778.16845,13914.12007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gross Operating Surplus,98,30424.8378,17405.5172,8281.158176000001,-6354.175533,-12845.18579,-47032.95323,-28858.37264,-65469.37459,-3084.228179,2793.754616,-40740.39872,12287.97773,28025.60895,267824.4073,-12438.84733,-2972.482871,7671.23546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Net Operating Surplus,99,26524.27413,6418.941704,-288.2927103,9832.857158999999,-20625.94386,-23888.63537,-19712.04699,-49477.72619,15324.05424,17325.00088,5706.542801,9592.22349,24265.91647,265068.1728,-11719.7171,-16671.91437,6806.147366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net Operating Surplus,99,28138.67195,7214.021485,4930.247297,-8285.743791999999,-29771.84406,-72304.58594999999,-48387.97054,-145750.9438,-16573.31738,-1778.9131,-42348.6354,7490.284946,21916.56999,254175.4845,-36961.57586,-21422.56569,563.2627588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMESTIC,cAZ,101,96312.6234610251,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49768779546902,206.3569223191614,11.02226400144905,,1687.554042696361,2893.487212847936,18033.44752080197,-859.2340702,0,19492.04848195153,377.6300045509893,40627.39269104068,0,1.566352595435525,0,4506.35580457631,2190.836520194313,0,7.542870047719108,2446.765716200728,0,0,0,2.71222136411183,671.2808137817872,169.7067022607089,30523.5729699684,0,439.4542824513645,8.513785652329974,915.9571770618126,0,0.03531390535363636,0,101.5971901856922,49.39308927814554,0,0.1700563462128696,55.16309244281066,0,0,0,0.06114787240192014,15.13423427661804,3.826090272917857,16263.95871428711,-565.9202821158456,,DOMESTIC,cAZ,101,97626.23319680068,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76361712827111,209.1714284305488,11.17259687794787,,1687.554042696361,2893.487212847936,18033.44752080197,-832.4794855,0,19492.04848195153,377.6300045509893,40627.39269104068,0,1.566352595435525,0,4506.35580457631,2190.836520194313,0,7.542870047719108,2446.765716200728,0,0,0,2.71222136411183,671.2808137817872,169.7067022607089,31773.5157647901,0,465.3498091809407,9.01547370686686,969.931377520252,0,0.03739483213585824,0,107.5839625469372,52.3036538420445,0,0.180077180769729,58.41366341545931,0,0,0,0.06475110579531841,16.02604256125105,4.051548589833626,16263.95871428711,-565.9202821158456
COMMODITIES,cDE,102,46.24901986085486,111366.2239232756,0,670.4000920582928,0,0,112.0034542058624,5.469456993555178,0,0,0,0,0,0,1.262301607038842,7510.434634596531,19728.50677357288,,296.4475279380006,508.290169794552,3167.881323391277,12016.22681,0,2043.335111910668,30605.50078911865,4335.070733683083,1340.388833640385,2026.131541238159,1403.88007227936,18805.88288711643,4227.03200968224,5357.170840895013,1820.060036393094,1876.427018101864,1170.696231485204,793.8209809874684,2367.963152334679,4413.978556196568,9013.116833305262,7930.880897214592,52448.3428694619,9.183677462683679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670.023523901183,-229.4911699907433,,COMMODITIES,cDE,102,46.64606885823013,112322.3056756516,0,676.1554937101749,0,0,112.9650066786173,5.516412419528026,0,0,0,0,0,0,1.273138497969012,7574.911904614969,19897.8765005462,,296.4475279380006,508.290169794552,3167.881323391277,12272.71297,0,2043.335111910668,30605.50078911865,4335.070733683083,1340.388833640385,2026.131541238159,1403.88007227936,18805.88288711643,4227.03200968224,5357.170840895013,1820.060036393094,1876.427018101864,1170.696231485204,793.8209809874684,2367.963152334679,4413.978556196568,9013.116833305262,7930.880897214592,53901.92965868544,9.183677462683679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670.023523901183,-229.4911699907433
,cC1,103,12129.92955387369,0,158167.9742140508,0,0,1.381241694768347,13049.0156562947,0,0,0,0,0,0,0,4.016727653356696,46.73098603135855,0,,5444.247932818741,9334.730249549692,58178.02385495742,14665.58667,0,8838.51360212993,94.15761032857688,33854.49835829656,115.0078857322869,587.435221844262,979.9166039255016,9667.210982983059,577.8683702980972,2128.654244424789,335.1858910508035,20651.57573708264,173.3258228248219,67.72747828950121,120.5112870133288,1950.618279190184,6257.301863273961,1157.61596208366,131570.7572107339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52306.16965576626,-412.4149787818442,,,cC1,103,12569.51813318087,0,163899.9807249416,0,0,1.431297886409107,13521.91191340982,0,0,0,0,0,0,0,4.162293842057812,48.42451671738013,0,,5444.247932818741,9334.730249549692,58178.02385495742,15384.88539,0,8838.51360212993,94.15761032857688,33854.49835829656,115.0078857322869,587.435221844262,979.9166039255016,9667.210982983059,577.8683702980972,2128.654244424789,335.1858910508035,20651.57573708264,173.3258228248219,67.72747828950121,120.5112870133288,1950.618279190184,6257.301863273961,1157.61596208366,138936.4364240139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52306.16965576626,-412.4149787818442
,cC2,104,0,63.23950097312064,0,83312.62727001755,0,0,1799.410642783392,0,0,0,0,0,0,0,0,2.370202728351767,0,,719.3863489134555,1233.462838707473,7687.466971611838,31064.53011,0,3948.32137047844,4538.325417048909,1081.326933999853,12789.76063547725,649.7525901806386,566.9163792754381,10789.88168025872,3340.082659902106,9024.326544720585,10230.37887168874,933.5308136482788,659.4893097475248,351.3579216788631,287.1061525462812,3711.788509239655,1581.767938323213,1277.473674554234,41749.52853845295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18629.00443909162,-257.6264902538542,,,cC2,104,0,49.62598747225843,0,65377.98897488451,0,0,1412.053045880699,0,0,0,0,0,0,0,0,1.859971206026641,0,,719.3863489134555,1233.462838707473,7687.466971611838,21170.10135,0,3948.32137047844,4538.325417048909,1081.326933999853,12789.76063547725,649.7525901806386,566.9163792754381,10789.88168025872,3340.082659902106,9024.326544720585,10230.37887168874,933.5308136482788,659.4893097475248,351.3579216788631,287.1061525462812,3711.788509239655,1581.767938323213,1277.473674554234,13518.98012620472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18629.00443909162,-257.6264902538542
,cC3,105,0,0,0,0,172997.2195613402,956.5709532457586,83485.60485703485,0,0,0,0,0,0,0,77.58910802699385,260.7756842251711,0,,2982.447925137865,5113.717672948275,31870.87154536753,5778.341529,0,3213.95207591462,2979.531145703126,2520.221252068435,654.5610294563534,35873.02079324845,19854.95785455219,33787.11232115778,17237.05090710525,3319.893969401314,1646.308667593964,574.7371778193751,1756.31316882172,182.7669682574884,206.7649252223667,5040.452425406966,4721.34206081429,1130.624517462092,27846.20821297608,2792.181458436633,645.2074421580961,598.146961682354,505.939562553959,131.404463320388,7201.582176544611,3985.923333030896,6782.831791976685,3460.373167631134,666.4754936447491,330.4998266559882,115.3796620882246,352.5834549032517,36.69084208388658,41.5084809472802,1011.881116869687,947.8190596229145,226.9751806294026,111966.4592183558,-822.5433302705855,,,cC3,105,0,0,0,0,161989.6113514945,895.7054761175532,78173.5146786827,0,0,0,0,0,0,0,72.65220495307758,244.1828361800662,0,,2982.447925137865,5113.717672948275,31870.87154536753,3927.314922,0,3213.95207591462,2979.531145703126,2520.221252068435,654.5610294563534,35873.02079324845,19854.95785455219,33787.11232115778,17237.05090710525,3319.893969401314,1646.308667593964,574.7371778193751,1756.31316882172,182.7669682574884,206.7649252223667,5040.452425406966,4721.34206081429,1130.624517462092,17174.24149467024,2792.181458436633,464.3200295933321,430.4532104882122,364.0966569329686,94.56450792544945,5182.579479692394,2868.448066834838,4881.228040624297,2490.238745455703,479.625467199117,237.8424043026983,83.03234681891786,253.7347672886672,26.40436512274415,29.87135274793143,728.1947470732278,682.0928356230946,163.341455284029,111966.4592183558,-822.5433302705855
,cC4,106,0,0,0,0,0,200017.185350251,242.5891148623497,0,0,0,0,0,0,0,6.487503336713278,0,0,,1375.858671527664,2359.053027040328,14702.62552964101,8817.414792,0,164.0941611569854,81.44860183180681,189.5459044847332,66.01247981218286,344.1807804926831,36788.94899271591,422.3465955657843,63.70590525719574,4405.762888894658,1545.350525294921,21.54809180017803,98.80077836878954,5.110869168766313,28.04143925518958,1122.32817939223,1870.601399781521,303.0919000114647,67660.42683300895,90.04960525803644,13.73510872406185,6.817460133702422,15.86548594951233,5.525416512035438,28.80882786815353,3079.330859925722,35.35151020225604,5.332350213450365,368.7738300546693,129.3498643385864,1.803631413411726,8.26988250962749,0.4277930623808336,2.347141508870739,93.9417921209559,156.574209837183,25.36958154283455,108598.907859448,-326.7145297432436,,,cC4,106,0,0,0,0,0,146060.4142425921,177.1481113699394,0,0,0,0,0,0,0,4.737430052786316,0,0,,1375.858671527664,2359.053027040328,14702.62552964101,-789.6308266,0,164.0941611569854,81.44860183180681,189.5459044847332,66.01247981218286,344.1807804926831,36788.94899271591,422.3465955657843,63.70590525719574,4405.762888894658,1545.350525294921,21.54809180017803,98.80077836878954,5.110869168766313,28.04143925518958,1122.32817939223,1870.601399781521,303.0919000114647,6037.581300824152,90.04960525803644,6.80073744542366,3.375565299606295,7.855562449120226,2.735828868421131,14.26426818812291,1524.685468090867,17.50378128365234,2.64023492588916,182.5929481200912,64.04568640033919,0.8930416156488826,4.094710916397586,0.2118154545292259,1.162152661017449,46.51389923489491,77.52542134507521,12.56137585744218,108598.907859448,-326.7145297432436
,cC5,107,0,10.21652772755014,0,6327.500032860819,0,0,380962.8578300116,23.25817613529111,0,0,0,0,0,0,156.8670805191483,831.1891146829809,893.6795285846299,,5582.94863904826,9572.547060707336,59660.19974561628,12783.10277,0,4671.006390991705,1740.126101054756,6170.053652074736,1466.27756210349,14975.11449355473,16250.91459580329,89038.40870836172,28299.6410270842,9035.040310767766,2304.978761861776,1376.107885750598,1551.280107175917,3141.609541822801,755.5605226728946,14018.60980094551,7928.899471850459,5603.22746780989,74587.53328756542,20095.1971812915,71.58651280774091,26.66867672323126,94.5604839373508,22.47175206520263,229.5043371676628,249.0568857887234,1364.577277666205,433.7122336631217,138.4684530062887,35.32544763516708,21.08983729959108,23.77447684499437,48.14741255217936,11.57950525064908,214.845218748043,121.5160537607535,85.87346736114286,172111.1239453532,-1509.102346600589,,,cC5,107,0,9.474248301277268,0,5867.777001022292,0,0,353284.0907798254,21.56835880423425,0,0,0,0,0,0,145.4699395738508,770.7992644134916,828.7494519535936,,5582.94863904826,9572.547060707336,59660.19974561628,7579.268942,0,4671.006390991705,1740.126101054756,6170.053652074736,1466.27756210349,14975.11449355473,16250.91459580329,89038.40870836172,28299.6410270842,9035.040310767766,2304.978761861776,1376.107885750598,1551.280107175917,3141.609541822801,755.5605226728946,14018.60980094551,7928.899471850459,5603.22746780989,42598.17290554156,20095.1971812915,38.13106516739708,14.20526032462718,50.36831427905487,11.96973855849288,122.2471174418095,132.6619214828276,726.8517918744219,231.0199057945147,73.75620628434138,18.81635092010745,11.23365182870125,12.66364417930772,25.64606171468788,6.167905825172378,114.4388337641824,64.72639023993155,45.74111312419096,172111.1239453532,-1509.102346600589
,cFZ,108,1.202576208053729,159.1766244552919,0,0,0,0,0,296091.0119661059,0,0,0,0,0,0,102.2048534714356,890.5087702662515,244.7283851384849,,0,0,0,26278.81733,0,374.203469242976,4866.76050142235,276.7039180235728,540.3731679429676,503.4404646155605,381.4543876477983,2623.589696607295,42969.01238267299,1166.635001636984,871.740961981014,192.7694069512325,1432.197912102177,1314.184264094874,5106.781302968721,3498.744624819645,6857.744840369564,2551.603265009111,16224.26310097321,0,1150.253388208046,14959.79650961633,850.5522939040969,1661.037692876971,1547.511307481422,1172.541779833074,8064.577657514492,132081.223560005,3586.086108765107,2679.619718375393,592.548390513031,4402.392376413118,4039.633584976861,15697.58961837062,10754.6914685001,21079.82657686866,7843.300613840411,0,-147.7347405803496,,,cFZ,108,0.6935823818383429,91.80466199504922,0,0,0,0,0,170769.6426944194,0,0,0,0,0,0,58.94635635764066,513.5983814032881,141.1463948111127,,0,0,0,14010.40176,0,374.203469242976,4866.76050142235,276.7039180235728,540.3731679429676,503.4404646155605,381.4543876477983,2623.589696607295,42969.01238267299,1166.635001636984,871.740961981014,192.7694069512325,1432.197912102177,1314.184264094874,5106.781302968721,3498.744624819645,6857.744840369564,2551.603265009111,2482.312254581391,0,533.7175720048764,6941.345582625978,394.6562643732674,770.7214894286698,718.0452468038694,544.0593855952325,3741.964033466528,61285.68772035988,1663.943954837981,1243.343549290852,274.9424531574162,2042.710063061988,1874.389983499924,7283.681583100621,4990.176841869841,9781.039532108696,3639.291484433315,0,-147.7347405803496
